Time_Index,Demand_Zero,Ethylene_Global_Demand,Electricity_MW_CA,Electricity_MW_NW,Electricity_MW_SW,Electricity_MW_TX,Electricity_MW_NCEN,Electricity_MW_CEN,Electricity_MW_SE,Electricity_MW_MIDAT,Electricity_MW_NE,Hydrogen_MW_CA,Hydrogen_MW_NW,Hydrogen_MW_SW,Hydrogen_MW_TX,Hydrogen_MW_NCEN,Hydrogen_MW_CEN,Hydrogen_MW_SE,Hydrogen_MW_MIDAT,Hydrogen_MW_NE,NaturalGas_MW_CA,NaturalGas_MW_NW,NaturalGas_MW_SW,NaturalGas_MW_TX,NaturalGas_MW_NCEN,NaturalGas_MW_CEN,NaturalGas_MW_SE,NaturalGas_MW_MIDAT,NaturalGas_MW_NE,Diesel_MW_Global,Gasoline_MW_Global,JetFuel_MW_Global
1350,0,5707.76275,28204,20370,24574,43465,70014,39677,94500,83684,45615,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1351,0,5707.76275,28284,20946,25536,49243,75090,43959,101990,85920,47263,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1352,0,5707.76275,30302,22370,28085,49087,79841,44663,113376,94574,52160,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1353,0,5707.76275,34942,24707,28822,51979,86982,48283,123732,98426,54608,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1354,0,5707.76275,38391,24466,31368,53631,91456,50203,131849,102569,57408,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1355,0,5707.76275,44209,26442,33696,56024,94212,52373,135294,100141,56224,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1356,0,5707.76275,48486,27592,35750,55338,94653,51916,138530,101185,57564,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1357,0,5707.76275,51832,28782,36134,55941,95277,52754,138157,97815,56035,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1358,0,5707.76275,54170,28067,37314,54574,93354,51448,137346,96849,55835,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1359,0,5707.76275,56242,28046,37383,53944,93497,51157,139594,98751,57242,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1360,0,5707.76275,55728,27371,37537,54758,95395,52065,143533,100791,58432,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1361,0,5707.76275,56246,27396,38481,55991,97508,53393,145616,102870,59756,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1362,0,5707.76275,57694,28043,39627,56309,99239,53827,149609,104999,60448,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1363,0,5707.76275,59204,28663,40283,57918,101537,55864,147081,101779,58598,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1364,0,5707.76275,59125,29064,41352,56232,97699,54084,137906,96174,54989,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1365,0,5707.76275,61808,29238,40902,53221,91765,50993,126169,89476,50918,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1366,0,5707.76275,59196,27931,38485,49496,85300,47229,115006,83633,46960,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1367,0,5707.76275,54594,26127,35206,46238,79805,44069,105339,78726,43665,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1368,0,5707.76275,49135,24094,32022,43771,75150,41690,95683,72404,39555,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1369,0,5707.76275,44070,22489,29242,38984,69835,38517,89575,70097,37978,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1370,0,5707.76275,38792,21122,25967,37464,66739,37083,87829,69689,37832,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1371,0,5707.76275,33045,19699,23875,37462,65126,36521,87774,69469,37668,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1372,0,5707.76275,29781,19174,23173,37967,64391,36543,88524,70084,37824,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1373,0,5707.76275,28629,19222,22944,38856,64922,36940,92165,72812,39254,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1374,0,5707.76275,27849,19464,22951,40823,68177,38475,101690,79331,42361,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1375,0,5707.76275,27730,20076,23695,45557,72683,42264,107049,82130,44100,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1376,0,5707.76275,29402,21180,25721,45449,77950,42748,116602,90842,49445,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1377,0,5707.76275,32913,23197,26748,48743,85696,46753,125962,94706,51925,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1378,0,5707.76275,37066,23328,29986,50670,90576,48951,132809,99000,54528,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1379,0,5707.76275,43467,25745,32814,52738,93416,51215,134476,96974,53430,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1380,0,5707.76275,47964,27174,34991,53092,94165,51157,136857,98190,54293,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1381,0,5707.76275,51468,28473,35853,54195,94909,52116,135644,95180,52665,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1382,0,5707.76275,54021,27929,37104,53498,93104,51071,134434,94375,52234,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1383,0,5707.76275,56388,28003,37336,53428,93268,50943,136524,96700,53594,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1384,0,5707.76275,56038,27400,37522,54431,95362,51964,140280,98890,54891,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1385,0,5707.76275,56606,27450,38462,55633,97626,53383,142788,101131,56502,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1386,0,5707.76275,58192,28103,39553,55797,99313,53835,147107,103952,58414,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1387,0,5707.76275,59947,28732,40128,58102,101670,55972,145136,99937,56302,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1388,0,5707.76275,59961,29175,41463,56430,97565,54175,136209,93847,52840,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1389,0,5707.76275,62666,29382,41018,53060,91394,50989,124978,86815,49021,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1390,0,5707.76275,59691,27958,38564,48741,84881,47106,114766,82104,45908,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1391,0,5707.76275,54870,26093,35189,44822,79689,43950,105995,77221,42709,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1392,0,5707.76275,49417,24031,31917,41608,76154,41362,101353,75119,40001,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1393,0,5707.76275,44269,22528,28904,42045,77709,42133,99434,74630,39409,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1394,0,5707.76275,38945,21945,26230,41150,76526,41551,100527,76395,40054,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1395,0,5707.76275,34605,22418,25060,42013,77414,42497,102196,77294,40366,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1396,0,5707.76275,32671,22501,25060,42794,78272,43081,106390,81435,42391,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1397,0,5707.76275,32489,23294,25305,45376,82294,44966,115279,89427,46691,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1398,0,5707.76275,32352,23987,26234,50147,93504,49362,142104,115481,61510,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1399,0,5707.76275,33744,25589,28465,62175,112633,61067,161638,126520,68222,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1400,0,5707.76275,38365,28870,35235,68276,122417,66933,164135,122417,65336,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1401,0,5707.76275,50749,35702,40835,68877,120574,66700,157231,114263,60659,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1402,0,5707.76275,59830,37777,42457,67064,116820,64144,156325,114413,61193,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1403,0,5707.76275,60174,37229,41289,67323,116887,64714,156971,112128,59888,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1404,0,5707.76275,58872,36056,41278,68554,116799,64969,158084,111150,59445,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1405,0,5707.76275,60826,36683,42052,69465,116173,65252,157445,108800,58016,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1406,0,5707.76275,63460,35988,42995,69543,115234,64769,158897,108958,58198,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1407,0,5707.76275,64623,35883,43378,70287,117022,65215,166473,114817,61841,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1408,0,5707.76275,64893,35510,44023,72948,122675,67910,178939,122841,66878,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1409,0,5707.76275,66662,36029,46147,76682,129981,71601,192704,132231,72961,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1410,0,5707.76275,71332,37780,49395,80268,133155,75502,184447,120667,66564,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1411,0,5707.76275,77006,39782,52773,75550,121758,69952,160158,104977,57858,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1412,0,5707.76275,80541,40855,50955,66341,108706,61298,143472,98533,54199,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1413,0,5707.76275,72155,36771,44631,61507,101811,57678,131140,88628,47508,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1414,0,5707.76275,60616,32817,40019,56864,94099,53635,119222,81808,43562,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1415,0,5707.76275,55512,30885,36640,51718,86547,49303,107715,75207,39848,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1416,0,5707.76275,50270,28323,33111,46446,79537,44835,98833,71091,36982,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1417,0,5707.76275,44517,26304,29435,41884,73543,40806,95623,70907,36474,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1418,0,5707.76275,38745,24442,26725,40182,72123,39768,95458,71185,36204,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1419,0,5707.76275,33884,23350,25508,39902,72370,39862,97541,72962,37099,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1420,0,5707.76275,32168,23567,25258,40295,73528,40534,101332,75792,38451,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1421,0,5707.76275,31510,24266,25657,41714,76912,42039,110332,84038,42979,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1422,0,5707.76275,31877,25130,26417,46358,88179,46426,136309,108990,57473,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1423,0,5707.76275,32966,26466,28664,57911,106738,58010,155775,120164,64801,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1424,0,5707.76275,38044,29911,35578,65398,115929,63660,158025,115837,62354,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1425,0,5707.76275,51340,37640,41341,66665,114228,63659,152709,109260,58706,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1426,0,5707.76275,60196,39337,42900,66054,111814,62258,152337,109338,59006,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1427,0,5707.76275,59567,38725,41970,66848,112293,62943,154302,108974,58792,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1428,0,5707.76275,58295,37773,42114,69073,113667,64137,155992,108336,58342,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1429,0,5707.76275,59845,38461,43017,70181,113420,64604,154999,105379,56558,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1430,0,5707.76275,62401,37754,43984,70021,112137,63949,155588,105606,56851,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1431,0,5707.76275,63268,37558,43904,70508,113329,64189,161260,110033,59695,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1432,0,5707.76275,62856,36713,44460,72450,118080,66179,172483,118124,64718,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1433,0,5707.76275,64027,36910,46190,75882,125503,69708,186518,128244,71229,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1434,0,5707.76275,67752,38310,49211,79924,129649,74026,180460,118745,65619,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1435,0,5707.76275,73417,40387,53020,76160,119200,69354,156743,101510,55769,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1436,0,5707.76275,77980,41768,51552,66831,105222,60408,139668,93952,51338,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1437,0,5707.76275,70454,37594,45246,61500,97903,56320,128225,85521,45574,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
