Time_Index,Price_mmbtu_global,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
328,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
329,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
330,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
331,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
332,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
333,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
334,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
335,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
336,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
337,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
338,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
339,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
340,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
341,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
342,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
343,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
344,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
345,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
346,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
347,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
348,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
349,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
350,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
351,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
352,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
353,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
354,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
355,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
356,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
357,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
358,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
359,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
360,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
361,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
362,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
363,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
364,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
365,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
366,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
367,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
368,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
369,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
370,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
371,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
372,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
373,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
374,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
375,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
376,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
377,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
378,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
379,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
380,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
381,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
382,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
383,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
384,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
385,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
386,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
387,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
388,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
389,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
390,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
391,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
392,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
393,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
394,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
395,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
396,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
397,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
398,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
399,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
400,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
401,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
402,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
403,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
404,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
405,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
406,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
407,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
408,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
409,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
410,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
411,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
412,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
413,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
414,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
415,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
416,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
417,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
418,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
419,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
420,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
421,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
422,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
423,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
424,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
425,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
426,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
427,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
428,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
429,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
430,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
431,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
432,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
433,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
434,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
435,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
436,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
437,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
438,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
439,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
440,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
441,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
442,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
443,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
444,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
445,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
446,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
447,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
448,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
449,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
450,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
451,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
452,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
453,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
454,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
455,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
456,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
457,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
458,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
459,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
460,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
461,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
462,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
463,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
464,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
465,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
466,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
467,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
468,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
469,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
470,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
471,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
472,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
473,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
474,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
475,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
476,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
477,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
478,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
479,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
480,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
481,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
482,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
483,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
484,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
485,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
486,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
487,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
488,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
489,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
490,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
491,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
492,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
493,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
494,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
495,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
496,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
497,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
498,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
499,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
500,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
501,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
502,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
503,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
504,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
505,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
506,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
507,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
508,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
509,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
510,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
511,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
512,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
513,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
514,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
515,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
516,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
517,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
518,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
519,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
520,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
521,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
522,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
523,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
524,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
525,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
526,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
527,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
528,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
529,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
530,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
531,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
532,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
533,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
534,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
535,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
536,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
537,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
538,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
539,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
540,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
541,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
542,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
543,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
544,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
545,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
546,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
547,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
548,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
549,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
550,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
551,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
552,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
553,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
554,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
555,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
556,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
557,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
558,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
559,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
560,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
561,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
562,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
563,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
564,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
565,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
566,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
567,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
568,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
569,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
570,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
571,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
572,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
573,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
574,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
575,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
576,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
577,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
578,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
579,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
580,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
581,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
582,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
583,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
584,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
585,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
586,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
587,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
588,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
589,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
590,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
591,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
592,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
593,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
594,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
595,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
596,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
597,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
598,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
599,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
600,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
601,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
602,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
603,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
604,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
605,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
606,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
607,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
608,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
609,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
610,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
611,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
612,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
613,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
614,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
615,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
616,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
617,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
618,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
619,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
620,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
621,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
622,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
623,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
624,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
625,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
626,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
627,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
628,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
629,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
630,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
631,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
632,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
633,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
634,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
635,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
636,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
637,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
638,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
639,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
640,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
641,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
642,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
643,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
644,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
645,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
646,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
647,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
648,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
649,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
650,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
651,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
652,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
653,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
654,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
655,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
656,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
657,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
